,year,month,day,births,day_of_year,day_of_week,dt,t,s,spec_01_01,spec_02_14,spec_02_29,spec_04_01,spec_07_04,spec_10_31,spec_12_25,spec_12_26,spec_12_27,spec_12_28,spec_12_29,spec_12_30,spec_12_31,weekend
3240,1977,11,15,9756,320,2,1977-11-15,3241.0,319.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3241,1977,11,16,9419,321,3,1977-11-16,3242.0,320.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3242,1977,11,17,9518,322,4,1977-11-17,3243.0,321.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3243,1977,11,18,9548,323,5,1977-11-18,3244.0,322.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3244,1977,11,19,8172,324,6,1977-11-19,3245.0,323.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3245,1977,11,20,7686,325,7,1977-11-20,3246.0,324.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3246,1977,11,21,9570,326,1,1977-11-21,3247.0,325.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3247,1977,11,22,9576,327,2,1977-11-22,3248.0,326.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3248,1977,11,23,9377,328,3,1977-11-23,3249.0,327.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3249,1977,11,24,7708,329,4,1977-11-24,3250.0,328.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3250,1977,11,25,8772,330,5,1977-11-25,3251.0,329.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3251,1977,11,26,8009,331,6,1977-11-26,3252.0,330.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3252,1977,11,27,7727,332,7,1977-11-27,3253.0,331.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3253,1977,11,28,9490,333,1,1977-11-28,3254.0,332.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3254,1977,11,29,9619,334,2,1977-11-29,3255.0,333.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3255,1977,11,30,9371,335,3,1977-11-30,3256.0,334.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3256,1977,12,1,9210,336,4,1977-12-01,3257.0,335.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3257,1977,12,2,9246,337,5,1977-12-02,3258.0,336.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3258,1977,12,3,7942,338,6,1977-12-03,3259.0,337.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3259,1977,12,4,7609,339,7,1977-12-04,3260.0,338.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3260,1977,12,5,9358,340,1,1977-12-05,3261.0,339.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3261,1977,12,6,9505,341,2,1977-12-06,3262.0,340.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3262,1977,12,7,9075,342,3,1977-12-07,3263.0,341.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3263,1977,12,8,9261,343,4,1977-12-08,3264.0,342.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3264,1977,12,9,9230,344,5,1977-12-09,3265.0,343.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3265,1977,12,10,7964,345,6,1977-12-10,3266.0,344.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3266,1977,12,11,7503,346,7,1977-12-11,3267.0,345.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3267,1977,12,12,9264,347,1,1977-12-12,3268.0,346.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3268,1977,12,13,9533,348,2,1977-12-13,3269.0,347.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3269,1977,12,14,9224,349,3,1977-12-14,3270.0,348.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3270,1977,12,15,9430,350,4,1977-12-15,3271.0,349.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3271,1977,12,16,9586,351,5,1977-12-16,3272.0,350.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3272,1977,12,17,8173,352,6,1977-12-17,3273.0,351.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3273,1977,12,18,7583,353,7,1977-12-18,3274.0,352.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3274,1977,12,19,9908,354,1,1977-12-19,3275.0,353.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3275,1977,12,20,9899,355,2,1977-12-20,3276.0,354.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3276,1977,12,21,9267,356,3,1977-12-21,3277.0,355.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3277,1977,12,22,8519,357,4,1977-12-22,3278.0,356.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3278,1977,12,23,8049,358,5,1977-12-23,3279.0,357.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3279,1977,12,24,7354,359,6,1977-12-24,3280.0,358.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3280,1977,12,25,7404,360,7,1977-12-25,3281.0,359.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
3281,1977,12,26,7512,361,1,1977-12-26,3282.0,360.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3282,1977,12,27,9189,362,2,1977-12-27,3283.0,361.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3283,1977,12,28,9733,363,3,1977-12-28,3284.0,362.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3284,1977,12,29,9734,364,4,1977-12-29,3285.0,363.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3285,1977,12,30,9806,365,5,1977-12-30,3286.0,364.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3286,1977,12,31,7982,366,6,1977-12-31,3287.0,365.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3287,1978,1,1,7716,1,7,1978-01-01,3288.0,0.75,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3288,1978,1,2,7543,2,1,1978-01-02,3289.0,1.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3289,1978,1,3,8833,3,2,1978-01-03,3290.0,2.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3290,1978,1,4,8870,4,3,1978-01-04,3291.0,3.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3291,1978,1,5,9053,5,4,1978-01-05,3292.0,4.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3292,1978,1,6,9224,6,5,1978-01-06,3293.0,5.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3293,1978,1,7,8091,7,6,1978-01-07,3294.0,6.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3294,1978,1,8,7622,8,7,1978-01-08,3295.0,7.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3295,1978,1,9,9187,9,1,1978-01-09,3296.0,8.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3296,1978,1,10,9095,10,2,1978-01-10,3297.0,9.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3297,1978,1,11,9220,11,3,1978-01-11,3298.0,10.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3298,1978,1,12,9276,12,4,1978-01-12,3299.0,11.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3299,1978,1,13,9154,13,5,1978-01-13,3300.0,12.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3300,1978,1,14,8314,14,6,1978-01-14,3301.0,13.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3301,1978,1,15,7783,15,7,1978-01-15,3302.0,14.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3302,1978,1,16,9472,16,1,1978-01-16,3303.0,15.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3303,1978,1,17,9347,17,2,1978-01-17,3304.0,16.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3304,1978,1,18,9134,18,3,1978-01-18,3305.0,17.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3305,1978,1,19,9240,19,4,1978-01-19,3306.0,18.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3306,1978,1,20,9316,20,5,1978-01-20,3307.0,19.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3307,1978,1,21,7963,21,6,1978-01-21,3308.0,20.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3308,1978,1,22,7573,22,7,1978-01-22,3309.0,21.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3309,1978,1,23,9263,23,1,1978-01-23,3310.0,22.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3310,1978,1,24,9426,24,2,1978-01-24,3311.0,23.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3311,1978,1,25,9103,25,3,1978-01-25,3312.0,24.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3312,1978,1,26,9397,26,4,1978-01-26,3313.0,25.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3313,1978,1,27,8992,27,5,1978-01-27,3314.0,26.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3314,1978,1,28,7959,28,6,1978-01-28,3315.0,27.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3315,1978,1,29,7537,29,7,1978-01-29,3316.0,28.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3316,1978,1,30,9194,30,1,1978-01-30,3317.0,29.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3317,1978,1,31,9165,31,2,1978-01-31,3318.0,30.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3318,1978,2,1,9171,32,3,1978-02-01,3319.0,31.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3319,1978,2,2,9237,33,4,1978-02-02,3320.0,32.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3320,1978,2,3,9184,34,5,1978-02-03,3321.0,33.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3321,1978,2,4,8079,35,6,1978-02-04,3322.0,34.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3322,1978,2,5,7820,36,7,1978-02-05,3323.0,35.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3323,1978,2,6,9236,37,1,1978-02-06,3324.0,36.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3324,1978,2,7,9348,38,2,1978-02-07,3325.0,37.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3325,1978,2,8,9154,39,3,1978-02-08,3326.0,38.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3326,1978,2,9,9262,40,4,1978-02-09,3327.0,39.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3327,1978,2,10,9534,41,5,1978-02-10,3328.0,40.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3328,1978,2,11,8155,42,6,1978-02-11,3329.0,41.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3329,1978,2,12,7965,43,7,1978-02-12,3330.0,42.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3330,1978,2,13,8975,44,1,1978-02-13,3331.0,43.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3331,1978,2,14,9864,45,2,1978-02-14,3332.0,44.75,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3332,1978,2,15,9296,46,3,1978-02-15,3333.0,45.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3333,1978,2,16,9115,47,4,1978-02-16,3334.0,46.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3334,1978,2,17,9251,48,5,1978-02-17,3335.0,47.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3335,1978,2,18,8183,49,6,1978-02-18,3336.0,48.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3336,1978,2,19,7708,50,7,1978-02-19,3337.0,49.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3337,1978,2,20,9036,51,1,1978-02-20,3338.0,50.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3338,1978,2,21,9266,52,2,1978-02-21,3339.0,51.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3339,1978,2,22,9353,53,3,1978-02-22,3340.0,52.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340,1978,2,23,9283,54,4,1978-02-23,3341.0,53.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3341,1978,2,24,9566,55,5,1978-02-24,3342.0,54.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3342,1978,2,25,8331,56,6,1978-02-25,3343.0,55.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3343,1978,2,26,7895,57,7,1978-02-26,3344.0,56.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3344,1978,2,27,9272,58,1,1978-02-27,3345.0,57.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3345,1978,2,28,9717,59,2,1978-02-28,3346.0,58.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3346,1978,3,1,9144,61,3,1978-03-01,3347.0,59.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3347,1978,3,2,9320,62,4,1978-03-02,3348.0,60.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3348,1978,3,3,9445,63,5,1978-03-03,3349.0,61.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3349,1978,3,4,8030,64,6,1978-03-04,3350.0,62.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3350,1978,3,5,7811,65,7,1978-03-05,3351.0,63.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3351,1978,3,6,9302,66,1,1978-03-06,3352.0,64.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3352,1978,3,7,9585,67,2,1978-03-07,3353.0,65.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3353,1978,3,8,9221,68,3,1978-03-08,3354.0,66.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3354,1978,3,9,9231,69,4,1978-03-09,3355.0,67.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3355,1978,3,10,9597,70,5,1978-03-10,3356.0,68.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3356,1978,3,11,8157,71,6,1978-03-11,3357.0,69.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3357,1978,3,12,7884,72,7,1978-03-12,3358.0,70.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3358,1978,3,13,9036,73,1,1978-03-13,3359.0,71.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3359,1978,3,14,9537,74,2,1978-03-14,3360.0,72.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3360,1978,3,15,9299,75,3,1978-03-15,3361.0,73.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3361,1978,3,16,9337,76,4,1978-03-16,3362.0,74.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3362,1978,3,17,9488,77,5,1978-03-17,3363.0,75.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3363,1978,3,18,7972,78,6,1978-03-18,3364.0,76.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3364,1978,3,19,7741,79,7,1978-03-19,3365.0,77.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3365,1978,3,20,9145,80,1,1978-03-20,3366.0,78.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3366,1978,3,21,9679,81,2,1978-03-21,3367.0,79.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3367,1978,3,22,9321,82,3,1978-03-22,3368.0,80.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3368,1978,3,23,9169,83,4,1978-03-23,3369.0,81.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3369,1978,3,24,9164,84,5,1978-03-24,3370.0,82.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3370,1978,3,25,7887,85,6,1978-03-25,3371.0,83.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3371,1978,3,26,7595,86,7,1978-03-26,3372.0,84.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3372,1978,3,27,9113,87,1,1978-03-27,3373.0,85.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3373,1978,3,28,9303,88,2,1978-03-28,3374.0,86.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3374,1978,3,29,9206,89,3,1978-03-29,3375.0,87.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3375,1978,3,30,8917,90,4,1978-03-30,3376.0,88.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3376,1978,3,31,9330,91,5,1978-03-31,3377.0,89.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3377,1978,4,1,8081,92,6,1978-04-01,3378.0,90.75,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3378,1978,4,2,7699,93,7,1978-04-02,3379.0,91.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3379,1978,4,3,9127,94,1,1978-04-03,3380.0,92.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3380,1978,4,4,9450,95,2,1978-04-04,3381.0,93.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3381,1978,4,5,8860,96,3,1978-04-05,3382.0,94.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3382,1978,4,6,8981,97,4,1978-04-06,3383.0,95.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3383,1978,4,7,9087,98,5,1978-04-07,3384.0,96.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3384,1978,4,8,7903,99,6,1978-04-08,3385.0,97.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3385,1978,4,9,7463,100,7,1978-04-09,3386.0,98.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3386,1978,4,10,8881,101,1,1978-04-10,3387.0,99.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3387,1978,4,11,9034,102,2,1978-04-11,3388.0,100.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3388,1978,4,12,8619,103,3,1978-04-12,3389.0,101.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3389,1978,4,13,8734,104,4,1978-04-13,3390.0,102.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3390,1978,4,14,9028,105,5,1978-04-14,3391.0,103.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3391,1978,4,15,7533,106,6,1978-04-15,3392.0,104.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3392,1978,4,16,7201,107,7,1978-04-16,3393.0,105.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3393,1978,4,17,8713,108,1,1978-04-17,3394.0,106.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3394,1978,4,18,9215,109,2,1978-04-18,3395.0,107.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3395,1978,4,19,8728,110,3,1978-04-19,3396.0,108.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3396,1978,4,20,8594,111,4,1978-04-20,3397.0,109.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3397,1978,4,21,8902,112,5,1978-04-21,3398.0,110.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3398,1978,4,22,7797,113,6,1978-04-22,3399.0,111.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3399,1978,4,23,7315,114,7,1978-04-23,3400.0,112.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3400,1978,4,24,9031,115,1,1978-04-24,3401.0,113.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3401,1978,4,25,9092,116,2,1978-04-25,3402.0,114.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3402,1978,4,26,9027,117,3,1978-04-26,3403.0,115.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3403,1978,4,27,8859,118,4,1978-04-27,3404.0,116.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3404,1978,4,28,9055,119,5,1978-04-28,3405.0,117.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3405,1978,4,29,7764,120,6,1978-04-29,3406.0,118.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3406,1978,4,30,7152,121,7,1978-04-30,3407.0,119.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3407,1978,5,1,8907,122,1,1978-05-01,3408.0,120.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3408,1978,5,2,9426,123,2,1978-05-02,3409.0,121.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3409,1978,5,3,9063,124,3,1978-05-03,3410.0,122.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3410,1978,5,4,8680,125,4,1978-05-04,3411.0,123.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3411,1978,5,5,9106,126,5,1978-05-05,3412.0,124.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3412,1978,5,6,7730,127,6,1978-05-06,3413.0,125.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3413,1978,5,7,7398,128,7,1978-05-07,3414.0,126.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3414,1978,5,8,8996,129,1,1978-05-08,3415.0,127.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3415,1978,5,9,9317,130,2,1978-05-09,3416.0,128.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3416,1978,5,10,9288,131,3,1978-05-10,3417.0,129.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3417,1978,5,11,8914,132,4,1978-05-11,3418.0,130.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3418,1978,5,12,8981,133,5,1978-05-12,3419.0,131.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3419,1978,5,13,7767,134,6,1978-05-13,3420.0,132.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3420,1978,5,14,7390,135,7,1978-05-14,3421.0,133.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3421,1978,5,15,9212,136,1,1978-05-15,3422.0,134.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3422,1978,5,16,9212,137,2,1978-05-16,3423.0,135.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3423,1978,5,17,8927,138,3,1978-05-17,3424.0,136.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3424,1978,5,18,9060,139,4,1978-05-18,3425.0,137.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3425,1978,5,19,9018,140,5,1978-05-19,3426.0,138.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3426,1978,5,20,8078,141,6,1978-05-20,3427.0,139.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3427,1978,5,21,7580,142,7,1978-05-21,3428.0,140.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3428,1978,5,22,9102,143,1,1978-05-22,3429.0,141.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3429,1978,5,23,9221,144,2,1978-05-23,3430.0,142.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3430,1978,5,24,9208,145,3,1978-05-24,3431.0,143.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3431,1978,5,25,9193,146,4,1978-05-25,3432.0,144.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3432,1978,5,26,9532,147,5,1978-05-26,3433.0,145.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3433,1978,5,27,8021,148,6,1978-05-27,3434.0,146.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3434,1978,5,28,7797,149,7,1978-05-28,3435.0,147.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3435,1978,5,29,7793,150,1,1978-05-29,3436.0,148.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3436,1978,5,30,9637,151,2,1978-05-30,3437.0,149.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3437,1978,5,31,9613,152,3,1978-05-31,3438.0,150.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3438,1978,6,1,9450,153,4,1978-06-01,3439.0,151.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3439,1978,6,2,9313,154,5,1978-06-02,3440.0,152.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3440,1978,6,3,7982,155,6,1978-06-03,3441.0,153.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3441,1978,6,4,7408,156,7,1978-06-04,3442.0,154.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3442,1978,6,5,9136,157,1,1978-06-05,3443.0,155.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3443,1978,6,6,9613,158,2,1978-06-06,3444.0,156.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3444,1978,6,7,9348,159,3,1978-06-07,3445.0,157.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3445,1978,6,8,9090,160,4,1978-06-08,3446.0,158.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3446,1978,6,9,9374,161,5,1978-06-09,3447.0,159.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3447,1978,6,10,8048,162,6,1978-06-10,3448.0,160.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3448,1978,6,11,7584,163,7,1978-06-11,3449.0,161.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3449,1978,6,12,9208,164,1,1978-06-12,3450.0,162.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3450,1978,6,13,9269,165,2,1978-06-13,3451.0,163.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3451,1978,6,14,9234,166,3,1978-06-14,3452.0,164.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3452,1978,6,15,9183,167,4,1978-06-15,3453.0,165.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3453,1978,6,16,9362,168,5,1978-06-16,3454.0,166.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3454,1978,6,17,8244,169,6,1978-06-17,3455.0,167.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3455,1978,6,18,7794,170,7,1978-06-18,3456.0,168.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3456,1978,6,19,9553,171,1,1978-06-19,3457.0,169.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3457,1978,6,20,9683,172,2,1978-06-20,3458.0,170.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3458,1978,6,21,9278,173,3,1978-06-21,3459.0,171.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3459,1978,6,22,9411,174,4,1978-06-22,3460.0,172.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3460,1978,6,23,9601,175,5,1978-06-23,3461.0,173.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3461,1978,6,24,8132,176,6,1978-06-24,3462.0,174.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3462,1978,6,25,8102,177,7,1978-06-25,3463.0,175.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3463,1978,6,26,9353,178,1,1978-06-26,3464.0,176.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3464,1978,6,27,9858,179,2,1978-06-27,3465.0,177.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3465,1978,6,28,9709,180,3,1978-06-28,3466.0,178.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3466,1978,6,29,9641,181,4,1978-06-29,3467.0,179.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
